symbol_id,date_id,seconds_bucket,cummulative_continous_volume,close_volume
1029677210,4,10800,2634894.0,
1029677210,4,12600,2832207.0,
1029677210,4,14400,3001311.0,
1029677210,4,16200,3138364.0,
1029677210,4,18000,3598646.0,
1029677210,4,19800,4008675.0,
1029677210,4,21600,4491108.0,
1029677210,4,23400,4794391.0,
1029677210,4,25200,5686244.0,
1029677210,4,26400,6307502.0,
1029677210,4,27000,6539014.0,
1029677210,4,28500,6983463.0,
1029677210,4,28800,7072601.0,
1029677210,4,29400,7370284.0,
1029677210,4,30000,7643427.0,
1029677210,4,30300,7860275.0,
1029677210,4,30600,8044912.0,
1029677210,4,31200,,2321395.0
1029677210,5,900,591857.0,
1029677210,5,1800,914112.0,
1029677210,5,3600,1391478.0,
1029677210,5,5400,1712308.0,
1029677210,5,7200,1966899.0,
1029677210,5,9000,2185814.0,
1029677210,5,10800,2464780.0,
1029677210,5,12600,2641296.0,
1029677210,5,14400,2867866.0,
1029677210,5,16200,3095310.0,
1029677210,5,18000,3218949.0,
1029677210,5,19800,3346240.0,
1029677210,5,21600,3501511.0,
1029677210,5,23400,3763903.0,
1029677210,5,25200,4162099.0,
1029677210,5,26400,4361949.0,
1029677210,5,27000,4473797.0,
1029677210,5,28500,4673654.0,
1029677210,5,28800,4718279.0,
1029677210,5,29400,4888822.0,
1029677210,5,30000,5124140.0,
1029677210,5,30300,5312462.0,
1029677210,5,30600,5469085.0,
1029677210,5,31200,,2674164.0
1029677210,6,900,681878.0,
1029677210,6,1800,1256202.0,
1029677210,6,3600,2435300.0,
1029677210,6,5400,3945741.0,
1029677210,6,7200,4958847.0,
1029677210,6,9000,5559517.0,
1029677210,6,10800,6023971.0,
1029677210,6,12600,6291460.0,
1029677210,6,14400,6667926.0,
1029677210,6,16200,7074374.0,
1029677210,6,18000,7818039.0,
1029677210,6,19800,8356139.0,
1029677210,6,21600,8711344.0,
1029677210,6,23400,9131176.0,
1029677210,6,25200,10283459.0,
1029677210,6,26400,10680247.0,
1029677210,6,27000,10894291.0,
1029677210,6,28500,11703383.0,
1029677210,6,28800,11770776.0,
1029677210,6,29400,11996418.0,
1029677210,6,30000,12311629.0,
1029677210,6,30300,12492925.0,
1029677210,6,30600,12770927.0,
1029677210,6,31200,,4262856.0
1029677210,7,900,859345.0,
1029677210,7,1800,1409396.0,
1029677210,7,3600,2297822.0,
1029677210,7,5400,2710669.0,
1029677210,7,7200,3435952.0,
1029677210,7,9000,4201500.0,
1029677210,7,10800,5260886.0,
1029677210,7,12600,5752311.0,
1029677210,7,14400,6241839.0,
1029677210,7,16200,6611459.0,
1029677210,7,18000,6884397.0,
1029677210,7,19800,7243495.0,
1029677210,7,21600,7892730.0,
1029677210,7,23400,8363661.0,
1029677210,7,25200,9228757.0,
1029677210,7,26400,9747795.0,
1029677210,7,27000,9948591.0,
1029677210,7,28500,10483689.0,
1029677210,7,28800,10599967.0,
1029677210,7,29400,10940544.0,
1029677210,7,30000,11242224.0,
1029677210,7,30300,11489556.0,
1029677210,7,30600,11704508.0,
1029677210,7,31200,,3901520.0
1029677210,8,900,373022.0,
1029677210,8,1800,930169.0,
1029677210,8,3600,1350369.0,
1029677210,8,5400,1705460.0,
1029677210,8,7200,2019807.0,
1029677210,8,9000,2340910.0,
1029677210,8,10800,2559055.0,
1029677210,8,12600,2784039.0,
1029677210,8,14400,2982859.0,
1029677210,8,16200,3150638.0,
1029677210,8,18000,3288990.0,
1029677210,8,19800,3437473.0,
1029677210,8,21600,3974225.0,
1029677210,8,23400,4243079.0,
1029677210,8,25200,5005253.0,
1029677210,8,26400,5416223.0,
1029677210,8,27000,5546724.0,
1029677210,8,28500,5999837.0,
1029677210,8,28800,6032800.0,
1029677210,8,29400,6171400.0,
1029677210,8,30000,6331491.0,
1029677210,8,30300,6430040.0,
1029677210,8,30600,6564901.0,
1029677210,8,31200,,2742618.0
1029677210,9,900,561323.0,
1029677210,9,1800,970930.0,
1029677210,9,3600,1617142.0,
1029677210,9,5400,2483236.0,
1029677210,9,7200,2872213.0,
1029677210,9,9000,3102598.0,
1029677210,9,10800,3337107.0,
1029677210,9,12600,3525658.0,
1029677210,9,14400,3780348.0,
1029677210,9,16200,4006946.0,
1029677210,9,18000,4248420.0,
1029677210,9,19800,4472294.0,
1029677210,9,21600,4692974.0,
1029677210,9,23400,4910994.0,
1029677210,9,25200,5453747.0,
1029677210,9,26400,5712337.0,
1029677210,9,27000,5864844.0,
1029677210,9,28500,6187703.0,
1029677210,9,28800,6250907.0,
1029677210,9,29400,6489920.0,
1029677210,9,30000,6705645.0,
1029677210,9,30300,6827125.0,
1029677210,9,30600,6995427.0,
1029677210,9,31200,,2585914.0
1029677210,10,900,220350.0,
1029677210,10,1800,477742.0,
1029677210,10,3600,1004309.0,
1029677210,10,5400,1421332.0,
1029677210,10,7200,1917237.0,
1029677210,10,9000,2241383.0,
1029677210,10,10800,3279611.0,
1029677210,10,12600,3500259.0,
1029677210,10,14400,3741524.0,
1029677210,10,16200,4028400.0,
1029677210,10,18000,4464673.0,
1029677210,10,19800,4728114.0,
1029677210,10,21600,5079022.0,
1029677210,10,23400,5339824.0,
1029677210,10,25200,6034670.0,
1029677210,10,26400,6474305.0,
1029677210,10,27000,6726736.0,
1029677210,10,28500,7299443.0,
1029677210,10,28800,7418749.0,
1029677210,10,29400,7611051.0,
1029677210,10,30000,7911678.0,
1029677210,10,30300,8075224.0,
1029677210,10,30600,8287012.0,
1029677210,10,31200,,4398545.0
1029677210,11,900,366285.0,
1029677210,11,1800,552587.0,
1029677210,11,3600,762266.0,
1029677210,11,5400,960487.0,
1029677210,11,7200,1131833.0,
1029677210,11,9000,1373429.0,
1029677210,11,10800,1524838.0,
1029677210,11,12600,1813863.0,
1029677210,11,14400,1952900.0,
1029677210,11,16200,2124283.0,
1029677210,11,18000,2299981.0,
1029677210,11,19800,2519393.0,
1029677210,11,21600,2894088.0,
1029677210,11,23400,3024554.0,
1029677210,11,25200,3456136.0,
1029677210,11,26400,3713769.0,
1029677210,11,27000,3877002.0,
1029677210,11,28500,4238668.0,
1029677210,11,28800,4289898.0,
1029677210,11,29400,4505107.0,
1029677210,11,30000,4731437.0,
1029677210,11,30300,4890045.0,
1029677210,11,30600,5008871.0,
1029677210,11,31200,,2817231.0
1029677210,12,900,763490.0,
1029677210,12,1800,1086217.0,
1029677210,12,3600,1698261.0,
1029677210,12,5400,2181877.0,
1029677210,12,7200,2640343.0,
1029677210,12,9000,2877419.0,
1029677210,12,10800,3237189.0,
1029677210,12,12600,3545262.0,
1029677210,12,14400,3773073.0,
1029677210,12,16200,3970089.0,
1029677210,12,18000,4174462.0,
1029677210,12,19800,4463942.0,
1029677210,12,21600,4731358.0,
1029677210,12,23400,5158216.0,
1029677210,12,25200,5972783.0,
1029677210,12,26400,6237141.0,
1029677210,12,27000,6453433.0,
1029677210,12,28500,6852012.0,
1029677210,12,28800,6921868.0,
1029677210,12,29400,7115739.0,
1029677210,12,30000,7332842.0,
1029677210,12,30300,7450132.0,
1029677210,12,30600,7650834.0,
1029677210,12,31200,,3771058.0
1029677210,13,900,1182248.0,
1029677210,13,1800,1591221.0,
1029677210,13,3600,2055934.0,
1029677210,13,5400,2318779.0,
1029677210,13,7200,2535770.0,
1029677210,13,9000,2663547.0,
1029677210,13,10800,2864272.0,
1029677210,13,12600,3027045.0,
1029677210,13,14400,3258447.0,
1029677210,13,16200,3405785.0,
1029677210,13,18000,3543145.0,
1029677210,13,19800,3688336.0,
1029677210,13,21600,3893326.0,
1029677210,13,23400,4445568.0,
1029677210,13,25200,5323750.0,
1029677210,13,26400,5634621.0,
1029677210,13,27000,5777744.0,
1029677210,13,28500,6251585.0,
1029677210,13,28800,6340474.0,
1029677210,13,29400,6466532.0,
1029677210,13,30000,6709732.0,
1029677210,13,30300,6859460.0,
1029677210,13,30600,6966384.0,
1029677210,13,31200,,2981807.0
1029677210,14,900,700561.0,
1029677210,14,1800,1118104.0,
1029677210,14,3600,1750772.0,
1029677210,14,5400,2261735.0,
1029677210,14,7200,2669800.0,
1029677210,14,9000,3131146.0,
1029677210,14,10800,3392911.0,
1029677210,14,12600,3717348.0,
1029677210,14,14400,3930394.0,
1029677210,14,16200,4153262.0,
1029677210,14,18000,4474760.0,
1029677210,14,19800,4794746.0,
1029677210,14,21600,5100746.0,
1029677210,14,23400,5501579.0,
1029677210,14,25200,6468289.0,
1029677210,14,26400,7005107.0,
1029677210,14,27000,7193717.0,
1029677210,14,28500,7700897.0,
1029677210,14,28800,7846755.0,
1029677210,14,29400,8094464.0,
1029677210,14,30000,8421011.0,
1029677210,14,30300,8576963.0,
1029677210,14,30600,8737285.0,
1029677210,14,31200,,2277114.0
1029677210,15,900,446225.0,
1029677210,15,1800,796524.0,
1029677210,15,3600,1121575.0,
1029677210,15,5400,1435593.0,
1029677210,15,7200,1711295.0,
1029677210,15,9000,1952020.0,
1029677210,15,10800,2291249.0,
1029677210,15,12600,2482337.0,
1029677210,15,14400,2623591.0,
1029677210,15,16200,2804775.0,
1029677210,15,18000,2944537.0,
1029677210,15,19800,3074587.0,
1029677210,15,21600,3305278.0,
1029677210,15,23400,3506404.0,
1029677210,15,25200,4041862.0,
1029677210,15,26400,4344093.0,
1029677210,15,27000,4558941.0,
1029677210,15,28500,4927948.0,
1029677210,15,28800,5000753.0,
1029677210,15,29400,5197767.0,
1029677210,15,30000,5507316.0,
1029677210,15,30300,5588471.0,
1029677210,15,30600,5758539.0,
1029677210,15,31200,,1702044.0
1029677210,16,900,484218.0,
1029677210,16,1800,895364.0,
1029677210,16,3600,1303067.0,
1029677210,16,5400,1631409.0,
1029677210,16,7200,1968445.0,
1029677210,16,9000,2226624.0,
1029677210,16,10800,2504184.0,
1029677210,16,12600,2775505.0,
1029677210,16,14400,3010343.0,
1029677210,16,16200,3146090.0,
1029677210,16,18000,3279703.0,
1029677210,16,19800,3527484.0,
1029677210,16,21600,3795753.0,
1029677210,16,23400,3978269.0,
1029677210,16,25200,4265471.0,
1029677210,16,26400,4450549.0,
1029677210,16,27000,4584162.0,
1029677210,16,28500,5081269.0,
1029677210,16,28800,5235325.0,
1029677210,16,29400,5442644.0,
1029677210,16,30000,5873223.0,
1029677210,16,30300,6018410.0,
1029677210,16,30600,6171648.0,
1029677210,16,31200,,1330579.0
1029677210,17,900,425496.0,
1029677210,17,1800,738660.0,
1029677210,17,3600,1096595.0,
1029677210,17,5400,1470419.0,
1029677210,17,7200,1790392.0,
1029677210,17,9000,2065489.0,
1029677210,17,10800,2275180.0,
1029677210,17,12600,2562381.0,
1029677210,17,14400,2761238.0,
1029677210,17,16200,2922335.0,
1029677210,17,18000,3141301.0,
1029677210,17,19800,3416081.0,
1029677210,17,21600,3826953.0,
1029677210,17,23400,4282578.0,
1029677210,17,25200,5341121.0,
1029677210,17,26400,5923423.0,
1029677210,17,27000,6170147.0,
1029677210,17,28500,6672558.0,
1029677210,17,28800,6751461.0,
1029677210,17,29400,7030106.0,
1029677210,17,30000,7361953.0,
1029677210,17,30300,7586289.0,
1029677210,17,30600,7801427.0,
1029677210,17,31200,,1865069.0
1029677210,18,900,283338.0,
1029677210,18,1800,480277.0,
1029677210,18,3600,926810.0,
1029677210,18,5400,1322958.0,
1029677210,18,7200,1803844.0,
1029677210,18,9000,2301178.0,
1029677210,18,10800,2829253.0,
1029677210,18,12600,3121104.0,
1029677210,18,14400,3388289.0,
1029677210,18,16200,3669126.0,
1029677210,18,18000,3937007.0,
1029677210,18,19800,4243899.0,
1029677210,18,21600,4785621.0,
1029677210,18,23400,5221546.0,
1029677210,18,25200,6720996.0,
1029677210,18,26400,7355626.0,
1029677210,18,27000,7567405.0,
1029677210,18,28500,8020545.0,
1029677210,18,28800,8083214.0,
1029677210,18,29400,8251000.0,
1029677210,18,30000,8461442.0,
1029677210,18,30300,8565787.0,
1029677210,18,30600,8752614.0,
1029677210,18,31200,,2460610.0
1029677210,19,900,414645.0,
1029677210,19,1800,741289.0,
1029677210,19,3600,1389151.0,
1029677210,19,5400,1925610.0,
1029677210,19,7200,2435143.0,
1029677210,19,9000,2801086.0,
1029677210,19,10800,3161256.0,
1029677210,19,12600,3624934.0,
1029677210,19,14400,3900843.0,
1029677210,19,16200,4141329.0,
1029677210,19,18000,4275412.0,
1029677210,19,19800,4428566.0,
1029677210,19,21600,4649188.0,
1029677210,19,23400,4974683.0,
1029677210,19,25200,5714070.0,
1029677210,19,26400,6070803.0,
1029677210,19,27000,6166813.0,
1029677210,19,28500,6557496.0,
1029677210,19,28800,6641321.0,
1029677210,19,29400,6866173.0,
1029677210,19,30000,7169710.0,
1029677210,19,30300,7272343.0,
1029677210,19,30600,7429388.0,
1029677210,19,31200,,2230192.0
1029677210,20,900,251189.0,
1029677210,20,1800,416390.0,
1029677210,20,3600,914383.0,
1029677210,20,5400,1301701.0,
1029677210,20,7200,1484864.0,
1029677210,20,9000,1711703.0,
1029677210,20,10800,2185961.0,
1029677210,20,12600,2359823.0,
1029677210,20,14400,2545727.0,
1029677210,20,16200,2747448.0,
1029677210,20,18000,2918144.0,
1029677210,20,19800,3093140.0,
1029677210,20,21600,3673751.0,
1029677210,20,23400,3999431.0,
1029677210,20,25200,4607924.0,
1029677210,20,26400,5059015.0,
1029677210,20,27000,5288730.0,
1029677210,20,28500,5838163.0,
1029677210,20,28800,5962357.0,
1029677210,20,29400,6186794.0,
1029677210,20,30000,6461319.0,
1029677210,20,30300,6601631.0,
1029677210,20,30600,6785788.0,
1029677210,20,31200,,9198016.0
1029677210,21,900,632021.0,
1029677210,21,1800,937527.0,
1029677210,21,3600,1326080.0,
1029677210,21,5400,1990538.0,
1029677210,21,7200,2760580.0,
1029677210,21,9000,3115362.0,
1029677210,21,10800,3386005.0,
1029677210,21,12600,3586425.0,
1029677210,21,14400,3840770.0,
1029677210,21,16200,4047988.0,
1029677210,21,18000,4218566.0,
1029677210,21,19800,4487388.0,
1029677210,21,21600,4717138.0,
1029677210,21,23400,4988302.0,
1029677210,21,25200,5659228.0,
1029677210,21,26400,6134203.0,
1029677210,21,27000,6326738.0,
1029677210,21,28500,6933967.0,
1029677210,21,28800,7056479.0,
1029677210,21,29400,7326095.0,
1029677210,21,30000,7625531.0,
1029677210,21,30300,7826836.0,
1029677210,21,30600,8046135.0,
1029677210,21,31200,,2616505.0
1029677210,22,900,491490.0,
1029677210,22,1800,1234574.0,
1029677210,22,3600,1774034.0,
1029677210,22,5400,2516431.0,
1029677210,22,7200,3426771.0,
1029677210,22,9000,3907882.0,
1029677210,22,10800,4323212.0,
1029677210,22,12600,4661223.0,
1029677210,22,14400,4927016.0,
1029677210,22,16200,5153613.0,
1029677210,22,18000,5562121.0,
1029677210,22,19800,6060490.0,
1029677210,22,21600,6337688.0,
1029677210,22,23400,6934265.0,
1029677210,22,25200,7611992.0,
1029677210,22,26400,8035756.0,
1029677210,22,27000,8179607.0,
1029677210,22,28500,8593661.0,
1029677210,22,28800,8701257.0,
1029677210,22,29400,8898618.0,
1029677210,22,30000,9149123.0,
1029677210,22,30300,9302060.0,
1029677210,22,30600,9445628.0,
1029677210,22,31200,,2045892.0
1029677210,23,900,333972.0,
1029677210,23,1800,667807.0,
1029677210,23,3600,1663319.0,
1029677210,23,5400,2119460.0,
1029677210,23,7200,2627817.0,
1029677210,23,9000,3678531.0,
1029677210,23,10800,4419780.0,
1029677210,23,12600,5237353.0,
1029677210,23,14400,5508553.0,
1029677210,23,16200,5700368.0,
1029677210,23,18000,5952848.0,
1029677210,23,19800,6185249.0,
1029677210,23,21600,6518505.0,
1029677210,23,23400,6762248.0,
1029677210,23,25200,7438429.0,
1029677210,23,26400,8038554.0,
1029677210,23,27000,8219576.0,
1029677210,23,28500,8488374.0,
1029677210,23,28800,8584687.0,
1029677210,23,29400,8734621.0,
1029677210,23,30000,8933691.0,
1029677210,23,30300,9037181.0,
1029677210,23,30600,9136284.0,
1029677210,23,31200,,1725690.0
1029677210,24,900,359662.0,
1029677210,24,1800,552832.0,
1029677210,24,3600,1017769.0,
1029677210,24,5400,1295460.0,
1029677210,24,7200,1538316.0,
1029677210,24,9000,1873479.0,
1029677210,24,10800,2193343.0,
1029677210,24,12600,2397544.0,
1029677210,24,14400,2565852.0,
1029677210,24,16200,3012677.0,
1029677210,24,18000,3478535.0,
1029677210,24,19800,3982589.0,
1029677210,24,21600,4453860.0,
1029677210,24,23400,4789166.0,
1029677210,24,25200,5500854.0,
1029677210,24,26400,5789358.0,
1029677210,24,27000,5897390.0,
1029677210,24,28500,6202220.0,
1029677210,24,28800,6281731.0,
1029677210,24,29400,6424851.0,
1029677210,24,30000,6655431.0,
1029677210,24,30300,6802971.0,
1029677210,24,30600,6929436.0,
1029677210,24,31200,,2420324.0
1029677210,25,900,311662.0,
1029677210,25,1800,545937.0,
1029677210,25,3600,1017297.0,
1029677210,25,5400,1339517.0,
1029677210,25,7200,1761899.0,
1029677210,25,9000,2014033.0,
1029677210,25,10800,2604409.0,
1029677210,25,12600,3094046.0,
1029677210,25,14400,3596732.0,
1029677210,25,16200,3974307.0,
1029677210,25,18000,4229295.0,
1029677210,25,19800,4454557.0,
1029677210,25,21600,5149731.0,
1029677210,25,23400,5631684.0,
1029677210,25,25200,6235732.0,
1029677210,25,26400,6570747.0,
1029677210,25,27000,6750696.0,
1029677210,25,28500,7185502.0,
1029677210,25,28800,7279940.0,
1029677210,25,29400,7534950.0,
1029677210,25,30000,7750140.0,
1029677210,25,30300,7867533.0,
1029677210,25,30600,8087941.0,
1029677210,25,31200,,2260293.0
1029677210,26,900,906661.0,
1029677210,26,1800,1526699.0,
1029677210,26,3600,2165462.0,
1029677210,26,5400,2600218.0,
1029677210,26,7200,2924146.0,
1029677210,26,9000,3285576.0,
1029677210,26,10800,3631446.0,
1029677210,26,12600,3920840.0,
1029677210,26,14400,4182944.0,
1029677210,26,16200,4604280.0,
1029677210,26,18000,5061042.0,
1029677210,26,19800,5483413.0,
1029677210,26,21600,5798722.0,
1029677210,26,23400,6295741.0,
1029677210,26,25200,7015244.0,
1029677210,26,26400,7414716.0,
1029677210,26,27000,7604670.0,
1029677210,26,28500,7947498.0,
1029677210,26,28800,8033692.0,
1029677210,26,29400,8228989.0,
1029677210,26,30000,8558146.0,
1029677210,26,30300,8835886.0,
1029677210,26,30600,9007921.0,
1029677210,26,31200,,2012902.0
1029677210,27,900,325046.0,
1029677210,27,1800,471868.0,
1029677210,27,3600,718292.0,
1029677210,27,5400,902690.0,
1029677210,27,7200,1198016.0,
1029677210,27,9000,1535683.0,
1029677210,27,10800,1908262.0,
1029677210,27,12600,2220156.0,
1029677210,27,14400,2474916.0,
1029677210,27,16200,2878800.0,
1029677210,27,18000,3127760.0,
1029677210,27,19800,3443446.0,
1029677210,27,21600,3711821.0,
1029677210,27,23400,3917620.0,
1029677210,27,25200,4833671.0,
1029677210,27,26400,5153120.0,
1029677210,27,27000,5311744.0,
1029677210,27,28500,5698771.0,
1029677210,27,28800,5786469.0,
1029677210,27,29400,5994617.0,
1029677210,27,30000,6268205.0,
1029677210,27,30300,6424864.0,
1029677210,27,30600,6603843.0,
1029677210,27,31200,,2260457.0
1029677210,28,900,313690.0,
1029677210,28,1800,540792.0,
1029677210,28,3600,879675.0,
1029677210,28,5400,1348408.0,
1029677210,28,7200,1848453.0,
1029677210,28,9000,2183071.0,
1029677210,28,10800,2981710.0,
1029677210,28,12600,3472445.0,
1029677210,28,14400,3839863.0,
1029677210,28,16200,4101777.0,
1029677210,28,18000,4267344.0,
1029677210,28,19800,4631829.0,
1029677210,28,21600,5289602.0,
1029677210,28,23400,5576949.0,
1029677210,28,25200,6086475.0,
1029677210,28,26400,6426773.0,
1029677210,28,27000,6546480.0,
1029677210,28,28500,6869690.0,
1029677210,28,28800,6948956.0,
1029677210,28,29400,7111273.0,
1029677210,28,30000,7325121.0,
1029677210,28,30300,7445217.0,
1029677210,28,30600,7650341.0,
1029677210,28,31200,,2503872.0
1029677210,29,900,323342.0,
1029677210,29,1800,694082.0,
1029677210,29,3600,1805564.0,
1029677210,29,5400,3046383.0,
1029677210,29,7200,3992176.0,
1029677210,29,9000,4661879.0,
1029677210,29,10800,5119761.0,
1029677210,29,12600,5614681.0,
1029677210,29,14400,6024382.0,
1029677210,29,16200,6354568.0,
1029677210,29,18000,6722757.0,
1029677210,29,19800,7244962.0,
1029677210,29,21600,7819568.0,
1029677210,29,23400,8335163.0,
1029677210,29,25200,9978065.0,
1029677210,29,26400,10808733.0,
1029677210,29,27000,11493606.0,
1029677210,29,28500,12872866.0,
1029677210,29,28800,13077064.0,
1029677210,29,29400,13644169.0,
1029677210,29,30000,14144647.0,
1029677210,29,30300,14458791.0,
1029677210,29,30600,14735644.0,
1029677210,29,31200,,3483073.0
1029677210,30,900,559418.0,
1029677210,30,1800,1408130.0,
1029677210,30,3600,2080375.0,
1029677210,30,5400,2683972.0,
1029677210,30,7200,3427565.0,
1029677210,30,9000,4685320.0,
1029677210,30,10800,6346538.0,
1029677210,30,12600,7562081.0,
1029677210,30,14400,9827545.0,
1029677210,30,16200,11156524.0,
1029677210,30,18000,11859575.0,
1029677210,30,19800,12424901.0,
1029677210,30,21600,13061433.0,
1029677210,30,23400,13869604.0,
1029677210,30,25200,15627089.0,
1029677210,30,26400,16615902.0,
1029677210,30,27000,17183387.0,
1029677210,30,28500,18172651.0,
1029677210,30,28800,18349235.0,
1029677210,30,29400,18829814.0,
1029677210,30,30000,19240994.0,
1029677210,30,30300,19703617.0,
1029677210,30,30600,20000743.0,
1029677210,30,31200,,4590586.0
1029677210,31,900,636420.0,
1029677210,31,1800,1224594.0,
1029677210,31,3600,2164630.0,
1029677210,31,5400,2965443.0,
1029677210,31,7200,3630314.0,
1029677210,31,9000,4106928.0,
1029677210,31,10800,4588589.0,
1029677210,31,12600,5231591.0,
1029677210,31,14400,5708285.0,
1029677210,31,16200,6052136.0,
1029677210,31,18000,6448704.0,
1029677210,31,19800,6843816.0,
1029677210,31,21600,7262309.0,
1029677210,31,23400,7733997.0,
1029677210,31,25200,8823848.0,
1029677210,31,26400,9429516.0,
1029677210,31,27000,9670310.0,
1029677210,31,28500,10310938.0,
1029677210,31,28800,10439866.0,
1029677210,31,29400,10777763.0,
1029677210,31,30000,11118111.0,
1029677210,31,30300,11270084.0,
1029677210,31,30600,11461927.0,
1029677210,31,31200,,2356059.0
1029677210,32,900,489659.0,
1029677210,32,1800,975563.0,
1029677210,32,3600,1549428.0,
1029677210,32,5400,2127814.0,
1029677210,32,7200,2598864.0,
1029677210,32,9000,3029964.0,
1029677210,32,10800,3465861.0,
1029677210,32,12600,3937608.0,
1029677210,32,14400,4288255.0,
1029677210,32,16200,4676401.0,
1029677210,32,18000,5350980.0,
1029677210,32,19800,5699285.0,
1029677210,32,21600,6151638.0,
1029677210,32,23400,6587234.0,
1029677210,32,25200,7511872.0,
1029677210,32,26400,7932616.0,
1029677210,32,27000,8177839.0,
1029677210,32,28500,8836744.0,
1029677210,32,28800,8997738.0,
1029677210,32,29400,9386868.0,
1029677210,32,30000,9787475.0,
1029677210,32,30300,10014063.0,
1029677210,32,30600,10276578.0,
1029677210,32,31200,,2772139.0
1029677210,33,900,519511.0,
1029677210,33,1800,974221.0,
1029677210,33,3600,1731335.0,
1029677210,33,5400,2220613.0,
1029677210,33,7200,2727756.0,
1029677210,33,9000,3100767.0,
1029677210,33,10800,3508555.0,
1029677210,33,12600,3788232.0,
1029677210,33,14400,4259193.0,
1029677210,33,16200,4618574.0,
1029677210,33,18000,4854808.0,
1029677210,33,19800,5166621.0,
1029677210,33,21600,5494297.0,
1029677210,33,23400,5764373.0,
1029677210,33,25200,6222205.0,
1029677210,33,26400,6459911.0,
1029677210,33,27000,6551237.0,
1029677210,33,28500,6848306.0,
1029677210,33,28800,6917156.0,
1029677210,33,29400,7113869.0,
1029677210,33,30000,7412120.0,
1029677210,33,30300,7590062.0,
1029677210,33,30600,7705486.0,
1029677210,33,31200,,3424609.0
1029677210,34,900,357964.0,
1029677210,34,1800,571124.0,
1029677210,34,3600,1102368.0,
1029677210,34,5400,1498183.0,
1029677210,34,7200,1861761.0,
1029677210,34,9000,2272458.0,
1029677210,34,10800,2781866.0,
1029677210,34,12600,3086735.0,
1029677210,34,14400,3455726.0,
1029677210,34,16200,3729484.0,
1029677210,34,18000,4004067.0,
1029677210,34,19800,4367890.0,
1029677210,34,21600,4729390.0,
1029677210,34,23400,5173264.0,
1029677210,34,25200,6261138.0,
1029677210,34,26400,6932480.0,
1029677210,34,27000,7208825.0,
1029677210,34,28500,8043462.0,
1029677210,34,28800,8223430.0,
1029677210,34,29400,8865198.0,
1029677210,34,30000,9397939.0,
1029677210,34,30300,9681959.0,
1029677210,34,30600,9979427.0,
1029677210,34,31200,,3988747.0
1029677210,35,900,650486.0,
1029677210,35,1800,1084875.0,
1029677210,35,3600,1741303.0,
1029677210,35,5400,2329561.0,
1029677210,35,7200,2672025.0,
1029677210,35,9000,3095689.0,
1029677210,35,10800,4730008.0,
1029677210,35,12600,5123540.0,
1029677210,35,14400,5339759.0,
